batches,device/batches_per_sec,device/items_per_sec,device/samples_per_sec,lengths,samples,step,time
71,6.4544425750446255,1544.3241785678201,25.817770300178502,17408,284,71,11.675416300015058
72,6.438773844027438,1532.1653677828556,25.75509537610975,17588,288,72,11.837354900024366
73,6.446732230336852,1535.6379304590148,25.786928921347407,17840,292,73,11.979134100023657
74,6.454391138323026,1537.9892026746868,25.817564553292105,18060,296,74,12.12107079999987
75,6.476528222400578,1546.4363306548319,25.906112889602312,18320,300,75,12.275175400020089
76,6.472788851401106,1544.4866785833005,25.891155405604422,18540,304,76,12.438325299997814
77,6.48375259595511,1551.8663356196232,25.93501038382044,18800,308,77,12.589047999994364
78,6.491382299212143,1560.581295606511,25.96552919684857,19048,312,78,12.728052599995863
79,6.480834255322826,1557.5164120547265,25.923337021291303,19280,316,79,12.88529499998549
80,6.473783587627676,1561.6351429746762,25.895134350510705,19520,320,80,13.048464999999851
81,6.475093151118846,1559.308146595967,25.900372604475383,19748,324,81,13.216123100020923
82,6.4674833153709645,1552.7239535106944,25.869933261483858,19956,328,82,13.38813769997796
83,6.48353889017825,1555.5200651619489,25.934155560713,20268,332,83,13.539269200002309
84,6.479857574327197,1566.2741451088025,25.91943029730879,20540,336,84,13.69251839997014
85,6.50493124230527,1565.962631310877,26.01972496922108,20764,340,85,13.849684700020589
86,6.488723016516846,1564.7092074114908,25.954892066067384,21016,344,86,14.007355500012636
87,6.5025324842476895,1574.9399086337055,26.010129936990758,21268,348,87,14.145465900015552
88,6.531028402776405,1579.176010532548,26.12411361110562,21476,352,88,14.287045700009912
89,6.527922295010502,1577.892074736824,26.111689180042006,21704,356,89,14.437606899999082
90,6.511810670365466,1575.5923940378157,26.047242681461864,21992,360,90,14.614615099970251
91,6.530383950720101,1571.0237961446644,26.121535802880405,22220,364,91,14.753113400016446
92,6.5325832185949215,1566.2201561643496,26.130332874379686,22440,368,92,14.919008299999405
93,6.54634169988265,1568.984427008609,26.1853667995306,22688,372,93,15.061708799970802
94,6.545258969697404,1569.2592321633692,26.181035878789615,22940,376,94,15.202498500002548
95,6.532176963835348,1565.5895155771905,26.128707855341393,23172,380,95,15.3746532999794
96,6.511993703614494,1560.7521235765023,26.047974814457977,23480,384,96,15.555801499984227
97,6.516339848477527,1559.1340486438883,26.065359393910107,23784,388,97,15.712231600016821
98,6.524486651427352,1560.0180736351601,26.097946605709406,24048,392,98,15.871526199975051
99,6.5241047696752315,1562.0570848536697,26.096419078700926,24352,396,99,16.02207669999916
100,6.532301403906687,1559.2203514304615,26.12920561562675,24580,400,100,16.177814199996646
