batches,device/batches_per_sec,device/items_per_sec,device/samples_per_sec,lengths,samples,step,time
53,3.40018395689927,836.8616024531673,13.60073582759708,13292,212,53,16.11612109997077
54,3.4055551972373017,834.5695267025617,13.622220788949207,13484,216,54,16.38519090000773
55,3.418192282042183,832.6437362950101,13.672769128168731,13672,220,55,16.65735539997695
56,3.4239256067270905,834.8788397790873,13.695702426908362,13888,224,56,16.925553700013552
57,3.438023173709516,836.351759808519,13.752092694838064,14120,228,57,17.20480950002093
58,3.44204508224411,835.0822844432241,13.76818032897644,14324,232,58,17.47176639997633
59,3.439611212741383,835.6149362545597,13.758444850965532,14564,236,59,17.750935500022024
60,3.4357212626822546,832.1457131737346,13.742885050729019,14772,240,60,18.04037880001124
61,3.424874784486599,835.6694474147303,13.699499137946397,15092,244,61,18.376504399988335
62,3.4377915172593374,831.2439570711965,13.75116606903735,15296,248,62,18.65044100000523
63,3.434572955295121,831.0264685301827,13.738291821180484,15540,252,63,18.936072000011336
64,3.4451807998844317,831.3432199557861,13.780723199537727,15796,256,64,19.227322600025218
65,3.4459067708605953,829.5493116137058,13.783627083442381,15996,260,65,19.497857699985616
66,3.445578127157949,829.751467356404,13.782312508631795,16220,264,66,19.77611729997443
67,3.4453509748740543,829.1342590962214,13.781403899496217,16456,268,67,20.04944670002442
68,3.444311704096364,830.00882861163,13.777246816385455,16700,272,68,20.33568750001723
69,3.4445298086414335,829.7802012490506,13.778119234565734,16920,276,69,20.607194999989588
70,3.444745276945587,829.83210712379,13.778981107782348,17172,280,70,20.882556199969258
71,3.455387735765781,826.7544043697554,13.821550943063125,17408,284,71,21.170954099972732
72,3.4601185500160123,823.3669855752388,13.84047420006405,17588,288,72,21.430147300008684
73,3.4587037931580213,823.8773606885801,13.834815172632085,17840,292,73,21.708788999996614
74,3.4573637409535385,823.8403885586431,13.829454963814154,18060,296,74,21.988241799990647
75,3.4445138033671405,822.4655408039906,13.778055213468562,18320,300,75,22.32184689998394
76,3.4440352875829903,821.7889914779657,13.776141150331961,18540,304,76,22.591887400019914
77,3.4308183565301404,821.1558711303161,13.723273426120562,18800,308,77,22.91864099999657
78,3.427446994129827,823.9862365479462,13.709787976519308,19048,312,78,23.20822789997328
79,3.4301648811631247,824.359625317897,13.720659524652499,19280,316,79,23.481058500008658
80,3.42843422723875,827.0222972645312,13.713736908955,19520,320,80,23.759115599968936
81,3.4296268257299363,825.9101335431276,13.718507302919745,19748,324,81,24.037894100008998
82,3.4275573033044213,822.8935533892492,13.710229213217685,19956,328,82,24.330683399981353
83,3.4259423344492115,821.9464915058148,13.703769337796846,20268,332,83,24.661509300000034
84,3.410310751616209,824.3208273906607,13.641243006464835,20540,336,84,24.984530600020662
85,3.421346040483256,823.6366917049079,13.685384161933024,20764,340,85,25.266715899982955
86,3.422859815157473,825.3981954265448,13.691439260629892,21016,344,86,25.544011000019964
87,3.420764179594546,828.5230466005729,13.683056718378184,21268,348,87,25.819891099992674
88,3.4221394824865152,827.4593589489843,13.688557929946061,21476,352,88,26.087202000024263
89,3.421246880124863,826.9642458816097,13.684987520499453,21704,356,89,26.37192750000395
90,3.4181779751182715,827.0595525102494,13.672711900473086,21992,360,90,26.71137669996824
91,3.4346779454984433,826.2853800313397,13.738711781993773,22220,364,91,26.980832499975804
92,3.44567465656258,826.1180788836161,13.78269862625032,22440,368,92,27.26752769999439
93,3.444832290370614,825.6349064920917,13.779329161482456,22688,372,93,27.54679410002427
94,3.445473874689662,826.0699404051867,13.781895498758647,22940,376,94,27.820146700018086
95,3.4463728142935475,826.0041292053759,13.78549125717419,23172,380,95,28.096562699996866
96,3.4432087720712254,825.2457922286627,13.772835088284902,23480,384,96,28.445226399984676
97,3.4477623614282207,824.9299168445807,13.791049445712883,23784,388,97,28.772393999970518
98,3.447415463828117,824.2840729430658,13.789661855312469,24048,392,98,29.098359900002833
99,3.445517605196057,824.9553580440845,13.782070420784228,24352,396,99,29.4363910999964
100,3.461296744034173,826.1903411882384,13.845186976136691,24580,400,100,29.71096709999256
101,3.459307156823182,828.8217555327378,13.837228627292728,24828,404,101,29.985508700017817
