batches,device/batches_per_sec,device/items_per_sec,device/samples_per_sec,lengths,samples,step,time
102,3.2412034697021412,836.0982011639809,12.964813878808565,26252,408,102,32.20811200002208
103,3.2291629954089434,837.4735376664664,12.916651981635773,26556,412,103,32.54074990004301
104,3.238821867311907,837.5989939301323,12.955287469247628,26804,416,104,32.83291970001301
105,3.2044731410629566,832.1166580996951,12.817892564251826,27096,420,105,33.264345000032336
106,3.1800352970954417,826.5495825266846,12.720141188381767,27384,424,106,33.70754910004325
107,3.1651764036516505,821.9123379604816,12.660705614606602,27644,428,107,34.122250300017186
108,3.149723805219192,819.4424299782502,12.598895220876768,27916,432,108,34.47950130002573
109,3.159605559752245,820.2078106132359,12.63842223900898,28152,436,109,34.77239830000326
110,3.158930988351347,820.8063131365172,12.635723953405387,28408,440,110,35.07186790002743
111,3.149245697170059,819.060962545617,12.596982788680236,28672,444,111,35.407055800023954
112,3.1455980500861624,818.8826270795732,12.58239220034465,28960,448,112,35.75801720004529
113,3.1423760166927783,819.8394897428668,12.569504066771113,29212,452,113,36.05288410000503
114,3.138517301789371,820.1137863696144,12.554069207157484,29452,456,114,36.36120929999743
115,3.1419258430618946,818.4396216498372,12.567703372247578,29684,460,115,36.671082700020634
116,3.121528434355043,810.8329369892039,12.486113737420172,29904,464,116,37.047686900012195
117,3.113196854164512,806.8897968957,12.452787416658047,30148,468,117,37.42781990004005
118,3.0952946663347483,796.6909455472214,12.381178665338993,30360,472,118,37.84445319999941
119,3.061018122860939,791.1170103655292,12.244072491443756,30648,476,119,38.300297900044825
120,3.0410771698955914,787.9493009998863,12.164308679582366,30944,480,120,38.74118030001409
121,3.0388372768546716,785.8805300469877,12.155349107418687,31224,484,121,39.09716530004516
122,3.0461028284751994,783.7809073758228,12.184411313900798,31448,488,122,39.384893300011754
123,3.0544659527548683,784.1873813399234,12.217863811019473,31696,492,123,39.677141699998174
124,3.03836235691933,781.5412070736986,12.15344942767732,31976,496,124,40.03515690000495
125,3.044815804950866,782.7040791665532,12.179263219803463,32232,500,125,40.322573100042064
126,3.0314927552829882,782.9912716502346,12.125971021131953,32520,504,126,40.66715660004411
127,3.0263901156358033,783.4026985045822,12.105560462543213,32768,508,127,40.97980680002365
128,3.0339749655758306,784.1277339602514,12.135899862303322,33008,512,128,41.267037700046785
129,3.031304654348098,783.6850481894226,12.125218617392392,33272,516,129,41.605580600036774
130,3.019314536603722,784.0358808927706,12.077258146414888,33560,520,130,41.95781900000293
131,3.0069103463543443,782.2876141903099,12.027641385417377,33820,524,131,42.29624870000407
132,2.993271924955035,782.6489776025287,11.97308769982014,34108,528,132,42.639071400044486
133,2.976188090030153,782.3122979507832,11.904752360120613,34408,532,133,43.00574300001608
134,2.9861579391161515,781.7639600608569,11.944631756464606,34636,536,134,43.294988100009505
135,2.984141407765318,782.4540572850777,11.936565631061272,34916,540,135,43.63560400001006
136,2.970367588690666,781.509774559185,11.881470354762664,35184,544,136,43.98563110001851
137,2.971934187716769,782.1645568325603,11.887736750867075,35452,548,137,44.32244330004323
138,2.9702531270947357,780.2673112645599,11.881012508378943,35684,552,138,44.603108900017105
139,2.965170466258086,779.4162368449827,11.860681865032344,35936,556,139,44.9032894000411
140,2.955953862358595,777.7174937454491,11.82381544943438,36196,560,140,45.239862200047355
141,2.955562359921197,778.8208406388263,11.822249439684787,36488,564,141,45.56917350000003
142,2.9599056377232213,777.0658392586025,11.839622550892885,36740,568,142,45.870658900006674
143,2.9589474721966447,776.5727447438541,11.835789888786579,37004,572,143,46.214607600006275
144,2.966143296331722,777.7348790055095,11.864573185326888,37260,576,144,46.499918600020465
145,2.9629077270179733,779.0633296918279,11.851630908071893,37560,580,145,46.851106100017205
146,2.9710787914318204,779.5140600540303,11.884315165727282,37808,584,146,47.14134010003181
147,2.9699982175154767,779.2305527424279,11.879992870061907,38072,588,147,47.47784100001445
148,2.9770195718035817,778.3994847744385,11.908078287214327,38308,592,148,47.77940390002914
149,2.9732213181257716,776.4355099334158,11.892885272503086,38548,596,149,48.07426880003186
150,2.9677088925172175,773.7846696081626,11.87083557006887,38792,600,150,48.4408963000169
151,2.9394272819835554,767.8503920283573,11.757709127934222,39052,604,151,48.87802600004943
152,2.929387146745885,763.075460021724,11.71754858698354,39320,608,152,49.26779810001608
153,2.9314911300641127,763.3842208085323,11.72596452025645,39564,612,153,49.547962600016035
154,2.9513745325184275,762.7797363227218,11.80549813007371,39760,616,154,49.86677870003041
155,2.9718956861936077,767.1129926321786,11.88758274477443,40032,620,155,50.19534180004848
156,2.9960338503905017,773.0990204966837,11.984135401562007,40288,624,156,50.4772057000082
157,2.9980352528975627,773.1259888900735,11.99214101159025,40552,628,157,50.823538600001484
158,2.999802900697626,773.0920618369311,11.999211602790504,40780,632,158,51.10680480004521
159,3.0046732971497803,772.8755558627721,12.018693188599121,41012,636,159,51.379797300032806
160,3.005777834971812,773.1596700405044,12.023111339887247,41276,640,160,51.708992500032764
161,3.008220145727351,773.2967541955452,12.032880582909405,41556,644,161,52.046718700032216
162,3.0120569134367043,774.0371562039792,12.048227653746817,41804,648,162,52.32083700003568
163,3.0091660857088494,776.4876732184223,12.036664342835397,42096,652,163,52.644790399994235
164,3.0050467368175027,777.1418826316611,12.02018694727001,42356,656,164,52.97698550001951
165,3.023966819308487,784.0096831121432,12.095867277233948,42608,660,165,53.25156840001
166,3.044295644794663,789.5287562051138,12.177182579178652,42856,664,166,53.52349710004637
167,3.0598543160813656,796.5612582843653,12.239417264325462,43116,668,167,53.858287500042934
168,3.0959243735193636,800.8966807904378,12.383697494077454,43324,672,168,54.127557900035754
169,3.1188461862892685,804.5350162182929,12.475384745157074,43584,676,169,54.452118600020185
170,3.1353642785620237,807.0043730862091,12.541457114248095,43836,680,170,54.72533340001246
171,3.125622672672011,807.0485317274752,12.502490690688044,44100,684,171,55.06176960002631
172,3.129858106668487,806.8646449680883,12.519432426673948,44328,688,172,55.33280350000132
173,3.1469891046814684,809.7395639147745,12.587956418725874,44584,692,173,55.60559530003229
174,3.1366849114648963,809.6487910246532,12.546739645859585,44880,696,174,55.94416130002355
175,3.150434595703393,811.140466518245,12.601738382813572,45136,700,175,56.22056630003499
176,3.158916814392674,813.0665074106205,12.635667257570695,45380,704,176,56.49145299999509
177,3.151339226884847,812.6596422636107,12.605356907539388,45644,708,177,56.81598260003375
178,3.1616942443193743,814.0394813537393,12.646776977277497,45888,712,178,57.10360040003434
179,3.1779949713226485,815.1232816241438,12.711979885290594,46128,716,179,57.376345600001514
180,3.1909786942641327,815.5881054482448,12.76391477705653,46344,720,180,57.65203910000855
181,3.190726316752928,814.4817299988903,12.762905267011712,46616,724,181,57.99607640004251
182,3.198861257617646,816.0360351065423,12.795445030470583,46908,728,182,58.32369400002062
183,3.1913615548073624,817.7701159624743,12.76544621922945,47192,732,183,58.64893630001461
184,3.2019349410409075,818.3884326856393,12.80773976416363,47440,736,184,58.938850600039586
185,3.2049268280579906,821.24614802237,12.819707312231962,47740,740,185,59.27459169999929
186,3.219115205958453,822.2539983219591,12.876460823833812,47968,744,186,59.544017200008966
187,3.2199856756622873,823.7906210224987,12.87994270264915,48220,748,187,59.82056790002389
188,3.222682147201713,824.7435535899895,12.890728588806851,48476,752,188,60.10801570001058
189,3.235505491714136,827.7611600842532,12.942021966856544,48732,756,189,60.38432730000932
190,3.2345504700274046,825.9325608363854,12.938201880109618,49000,760,190,60.71811010001693
191,3.2393534105149886,825.8367919214946,12.957413642059954,49232,764,191,60.99713440000778
192,3.2542985531408055,828.8499172081072,13.017194212563222,49484,768,192,61.27161580004031
193,3.2451019044484375,827.8321184817443,12.98040761779375,49760,772,193,61.599598500004504
194,3.246685374416862,828.5011004430294,12.986741497667447,50064,776,194,61.943421600037254
195,3.238947216560581,828.6416797306825,12.955788866242324,50344,780,195,62.26971260004211
196,3.2507513564452006,831.1308774192954,13.003005425780803,50600,784,196,62.5512793000089
197,3.2453770150800456,833.9956606915905,12.981508060320182,50900,788,197,62.87780380004551
198,3.247668283534985,834.5844699239292,12.99067313413994,51140,792,198,63.16201660002116
199,3.2560583201238784,839.1327442147823,13.024233280495514,51420,796,199,63.489766800019424
200,3.291775363557439,846.4565220576271,13.167101454229757,51652,800,200,63.763610400026664
201,3.302683353383793,848.7222201185454,13.210733413535172,51912,804,201,64.10421890002908
202,3.2925915225884324,847.7415234484829,13.17036609035373,52180,808,202,64.42985720001161
203,3.302844884541824,852.5384101976529,13.211379538167296,52408,812,203,64.70247390004806
204,3.300424397536852,851.9136281642062,13.201697590147408,52680,816,204,65.0419173000264
205,3.289650953463712,850.4754750709858,13.158603813854848,52956,820,205,65.37240300001577
206,3.3053293464156495,853.7193511884992,13.221317385662598,53208,824,206,65.64808250003261
207,3.2929254198958056,854.2789375043975,13.171701679583222,53492,828,207,65.98719040001743
208,3.2927098503462684,855.2981831674961,13.170839401385074,53740,832,208,66.26115710003069
209,3.304533581343938,857.0206684024238,13.218134325375752,53984,836,209,66.53710630000569
210,3.306438001868004,857.5145740354816,13.225752007472016,54264,840,210,66.86629190004896
211,3.2930418462659166,856.4596997716906,13.172167385063666,54548,844,211,67.20069650001824
212,3.303832469260898,856.8388371299488,13.215329877043592,54804,848,212,67.47605090000434
213,3.3045408687406312,858.3713505577705,13.218163474962525,55084,852,213,67.80506660003448
214,3.3026794577713066,856.8094136160989,13.210717831085226,55320,856,214,68.08800670003984
215,3.299416432216285,855.1548712070779,13.19766572886514,55556,860,215,68.37460820004344
216,3.30884589292632,855.4379545222575,13.23538357170528,55784,864,216,68.66707630001474
217,3.2916379317322924,854.2136314266904,13.16655172692917,56040,868,217,69.01376380003057
218,3.286794381931658,851.0785126112015,13.147177527726631,56272,872,218,69.3602613999974
219,3.2687056852737153,844.2599827106967,13.074822741094861,56492,876,219,69.71597640000982
220,3.2595877981097443,839.244074713317,13.038351192438977,56716,880,220,70.09434520005016
221,3.2373081235889893,836.678981165938,12.949232494355957,56992,884,221,70.46883570001228
222,3.2223050215750892,835.4318978385701,12.889220086300357,57288,888,222,70.81210110004758
223,3.2207294455231925,835.2863223205864,12.88291778209277,57588,892,223,71.15810610004701
224,3.209714624477901,833.4777322827921,12.838858497911604,57860,896,224,71.48672099999385
225,3.208935079328332,833.537258973286,12.835740317313329,58108,900,225,71.76131630002055
226,3.2162100979660226,834.1142433663719,12.86484039186409,58352,904,226,72.0513057000353
227,3.2184669908443877,835.2250256240252,12.87386796337755,58604,908,227,72.32824000000255
228,3.207752191741908,834.2774271746708,12.831008766967631,58872,912,228,72.65183980000438
229,3.1934458291299403,833.945567949933,12.773783316519761,59140,916,229,72.9959662000183
230,3.2087766984132826,836.6394101822061,12.83510679365313,59392,920,230,73.26669340004446
231,3.220017394527718,836.941664014388,12.880069578110872,59644,924,231,73.54100310005015
232,3.2198386216878663,835.580977824141,12.879354486751465,59908,928,232,73.86709030001657
233,3.2090640524974403,835.1425468866809,12.836256209989761,60192,932,233,74.20810020004865
234,3.211742129217175,834.0042214726394,12.8469685168687,60464,936,234,74.53110920003382
235,3.198636550491388,833.4732954423274,12.794546201965552,60736,940,235,74.86304430000018
236,3.185463800346032,832.6412317312648,12.741855201384128,61028,944,236,75.20294330001343
237,3.1777940627774393,833.2305738482559,12.711176251109757,61324,948,237,75.5275171000394
238,3.1767515518831173,832.6978965793217,12.70700620753247,61576,952,238,75.80888890003553
239,3.184640103818435,833.7257806486303,12.73856041527374,61828,956,239,76.10446410003351
240,3.1854744238537855,834.204240956975,12.741897695415142,62064,960,240,76.37945850001415
241,3.171983385544185,832.224865399103,12.68793354217674,62340,964,241,76.71936380001716
242,3.1782434834139583,832.5700684306443,12.712973933655833,62596,968,242,77.01691950001987
243,3.1804002189723244,831.5772980708862,12.721600875889298,62876,972,243,77.35028760001296
244,3.1903165428818343,832.3470751877832,12.761266171527337,63128,976,244,77.62869010004215
245,3.1793795151412745,831.0508740801928,12.717518060565098,63408,980,245,77.96309150004527
246,3.1754616293428155,828.9899012765978,12.701846517371262,63692,984,246,78.30863109999336
247,3.175396252193991,828.9728338380721,12.701585008775965,63932,988,247,78.59316160000162
248,3.1846351570452294,829.8249323500712,12.738540628180917,64188,992,248,78.87614470004337
249,3.159371829704224,825.0473863856174,12.637487318816897,64448,996,249,79.27302260004217
250,3.1416301631691708,822.9788729477444,12.566520652676683,64748,1000,250,79.70121710002422
251,3.1297129724900645,820.1125421790292,12.518851889960258,65020,1004,251,80.08624500001315
252,3.128449434740297,821.0583618522494,12.513797738961188,65268,1008,252,80.36518510000315
253,3.1408907437920868,822.0159775181576,12.563562975168347,65504,1012,253,80.64258730004076
254,3.146308696700859,820.351834878575,12.585234786803436,65732,1016,254,80.94620860001305
255,3.124355004016173,816.1580418654493,12.497420016064693,66008,1020,255,81.3313194999937
256,3.1347686027062056,816.831133048017,12.539074410824822,66260,1024,256,81.61832820001291
257,3.107552184509857,810.5003452660402,12.430208738039427,66520,1028,257,82.02919480000855
258,3.0778226901912467,804.505163591214,12.311290760764987,66792,1032,258,82.45745159999933
259,3.073561594509549,801.3841414582448,12.294246378038196,67040,1036,259,82.80870870000217
260,3.076991823776773,799.7666911759384,12.307967295107092,67284,1040,260,83.12534070003312
261,3.059658380525934,793.2632666571727,12.238633522103736,67508,1044,261,83.4909106999985
262,3.0410987993968965,787.7066522846002,12.164395197587586,67776,1048,262,83.91766380000627
263,3.038454676183538,788.0139188763346,12.153818704734151,68028,1052,263,84.2146254000254
264,3.0395858163630627,789.0516649824114,12.15834326545225,68276,1056,264,84.49522560002515
265,3.031888237226782,791.5084557266326,12.127552948907129,68576,1060,265,84.82862190000014
266,3.0292028320772655,792.5383736169499,12.116811328309062,68860,1064,266,85.18963670002995
267,3.041910977635182,797.1048357721579,12.167643910540727,69112,1068,267,85.46855660004076
268,3.044816694207804,802.5888249466938,12.179266776831216,69408,1072,268,85.80889919999754
269,3.0627612152528454,807.3188542082806,12.251044861011382,69632,1076,269,86.09298060002038
270,3.077817547712791,808.2725755911877,12.311270190851165,69860,1080,270,86.38920760003384
271,3.080065168903342,807.102791198345,12.320260675613367,70128,1084,271,86.72085540002445
272,3.0832667651887427,805.9281781334166,12.33306706075497,70396,1088,272,87.05034110002453
273,3.091404828348917,805.5317724154892,12.365619313395667,70628,1092,273,87.33712000004016
274,3.0910562401008037,803.674622426209,12.364224960403215,70848,1096,274,87.61350279999897
275,3.0939574449125575,803.6712318132047,12.37582977965023,71080,1100,275,87.88862760004122
276,3.0815337867704726,802.4565534528822,12.32613514708189,71364,1104,276,88.2294124000473
277,3.0876300083548878,803.0358536015243,12.350520033419551,71616,1108,277,88.52161690004868
278,3.0899972676821283,805.6694916715687,12.359989070728513,71916,1112,278,88.85358540003654
279,3.076180659800794,802.8203730108685,12.304722639203176,72180,1116,279,89.19553680001991
280,3.06576638247035,803.1056588854983,12.2630655298814,72480,1120,280,89.52395610004896
281,3.064385478077961,803.2442261312925,12.257541912311844,72752,1124,281,89.8572457000264
282,3.074915104270033,802.9921158008029,12.299660417080132,72988,1128,282,90.14349950000178
283,3.080463220699778,802.6807020794851,12.321852882799112,73232,1132,283,90.43780780001543
284,3.080945079020014,802.8062605903579,12.323780316080056,73504,1136,284,90.76725510001415
285,3.0928653069882563,802.8825858140943,12.371461227953025,73748,1140,285,91.04585759999463
286,3.0895258396892835,800.2502440272732,12.358103358757134,74016,1144,286,91.3875560000306
287,3.0911783881800057,800.9306289047623,12.364713552720023,74272,1148,287,91.66044900001725
288,3.0833758225658716,799.9157848256604,12.333503290263486,74540,1152,288,91.99613700003829
289,3.070079989114097,798.97265349353,12.280319956456388,74816,1156,289,92.33995470002992
290,3.0820279409202516,800.5724822863871,12.328111763681006,75068,1160,290,92.6179867000319
291,3.0870511052041443,798.8532247752765,12.348204420816577,75276,1164,291,92.88967260002391
292,3.0946334552817487,799.0469893107079,12.378533821126995,75528,1168,292,93.18414990004385
293,3.085095334647003,799.6063418370803,12.340381338588012,75828,1172,293,93.51150560000679
294,3.086825535709777,798.7948529142852,12.347302142839109,76088,1176,294,93.8370045000338
295,3.0854944351429308,797.4428882989811,12.341977740571723,76356,1180,295,94.18939220003085
296,3.07667499161717,797.172769256563,12.30669996646868,76628,1184,296,94.51944570004707
297,3.0671977200360923,795.9691062852847,12.268790880144369,76904,1188,297,94.8516391000012
298,3.075561370917284,797.6374265636091,12.302245483669136,77156,1192,298,95.20507340005133
299,3.0909109190753767,797.3288574920972,12.363643676301507,77388,1196,299,95.55414890003158
300,3.094494969861112,800.0216791469503,12.377979879444448,77688,1200,300,95.92081590002635
301,3.083658891666887,798.7305847558393,12.334635566667547,77960,1204,301,96.25539920001756
302,3.0742200026322024,798.0424170098288,12.29688001052881,78224,1208,302,96.58158970001386
303,3.0689184703485872,801.4261376853167,12.275673881394349,78528,1212,303,96.91274550004164
304,3.090936265914733,802.3818224986818,12.363745063658932,78728,1216,304,97.1841213000007
305,3.089938674736474,801.3661362969615,12.359754698945896,78968,1220,305,97.47624810005073
306,3.1169324524799493,806.8402291276668,12.467729809919797,79204,1224,306,97.7497793000075
307,3.1474097784201116,812.9309827690803,12.589639113680446,79448,1228,307,98.02580890001263
308,3.159532827350805,815.0305089329423,12.63813130940322,79680,1232,308,98.31733059999533
309,3.1582518398038473,817.0204147215014,12.633007359215389,79960,1236,309,98.64025290001882
310,3.1658239458648816,822.0804874935664,12.663295783459526,80232,1240,310,98.96871390001616
311,3.183139081183144,826.8366168428379,12.732556324732576,80504,1244,311,99.31127330003073
312,3.1745151067467337,824.337351392764,12.698060426986935,80752,1248,312,99.65005360002397
313,3.159284930800614,819.6087763334164,12.637139723202456,80988,1252,313,100.00506440002937
314,3.159224556588286,814.9509876586926,12.636898226353145,81216,1256,314,100.3387571000494
315,3.1731306857247175,816.4659527676987,12.69252274289887,81468,1260,315,100.63179930002661
316,3.1732140942247025,815.4512627444378,12.69285637689881,81704,1264,316,100.9103133000317
317,3.1852894026540453,814.9140398300226,12.741157610616181,81944,1268,317,101.19211679999717
318,3.166913576057187,812.0224932567857,12.667654304228748,82196,1272,318,101.56545840000035
319,3.14379399347212,809.430714727434,12.57517597388848,82476,1276,319,101.97547060000943
320,3.147659798122812,806.8287156004595,12.590639192491247,82688,1280,320,102.28797610005131
321,1.192383215651593,305.05542839608916,4.769532862606372,82932,1284,321,128.14451230003033
322,1.1927001328739066,305.52596056802605,4.7708005314956266,83180,1288,322,128.42037190002156
323,1.1900837808781548,306.1186933507809,4.760335123512619,83452,1292,323,128.78707459999714
324,1.1884958693414212,307.06852460943657,4.753983477365685,83740,1296,324,129.11721009999746
325,1.1877992557212882,305.91891035107466,4.751197022885153,83984,1300,325,129.48217440000735
326,1.185963159808178,305.44602197508584,4.743852639232712,84236,1304,326,129.83824599999934
327,1.186285857608584,303.8828588714887,4.745143430434336,84468,1308,327,130.1589754000306
328,1.1881181713684754,304.06126263185064,4.752472685473902,84720,1312,328,130.43722570000682
329,1.1875815297446977,302.9544718736474,4.750326118978791,84980,1316,329,130.78428120003082
330,1.189327238527738,302.428926368482,4.757308954110952,85212,1320,330,131.05700840003556
331,1.1880606691668585,302.7857476848108,4.752242676667434,85476,1324,331,131.38718449999578
332,1.1880073144297638,302.96611022682305,4.752029257719055,85728,1328,332,131.6833451000275
333,1.1876846611808212,303.07773476336706,4.750738644723285,86008,1332,333,132.0239974000142
334,1.1862314330588681,303.9657525201459,4.7449257322354725,86304,1336,334,132.35314270004164
335,1.1864228959865113,303.82111222119886,4.745691583946045,86564,1340,335,132.6881750000175
336,1.186146835217564,303.5567615026174,4.744587340870256,86812,1344,336,132.97068020002916
337,1.1879096476119029,303.03817541119975,4.7516385904476115,87040,1348,337,133.24506540002767
338,1.1893943963952833,302.4460036548006,4.757577585581133,87276,1352,338,133.5373911000206
339,1.18920993326123,302.4961756768974,4.75683973304492,87532,1356,339,133.8218134000199
340,1.1889663361067937,303.4047972791704,4.755865344427175,87780,1360,340,134.10194120003143
341,1.1880430891982872,304.1390308347615,4.752172356793149,88072,1364,341,134.42844520002836
342,1.1875746046784996,303.5343744692557,4.7502984187139985,88352,1368,342,134.77207130001625
343,1.188245830534238,302.73593772223325,4.752983322136952,88572,1372,343,135.07426260004286
344,1.1868122881466796,303.24264995094757,4.747249152586718,88876,1376,344,135.47646050003823
345,1.1849723480303629,303.256188659199,4.7398893921214516,89168,1380,345,135.8706216000137
346,1.185112686027155,303.29210373021476,4.74045074410862,89444,1384,346,136.19791830005124
347,1.187360384895568,303.8673311549066,4.749441539582272,89696,1388,347,136.4730832000496
348,1.1890566226899126,304.39849540861763,4.7562264907596505,89932,1392,348,136.763288200018
349,1.191897864588459,302.9853020676295,4.767591458353836,90144,1396,349,137.03172100003576
350,1.1936304546520342,302.4513413257073,4.774521818608137,90376,1400,350,137.30663060001098
351,1.1947374934362402,302.24420344154356,4.778949973744961,90620,1404,351,137.59478320000926
352,1.196136204703196,300.74281718251785,4.784544818812784,90848,1408,352,137.87797990004765
353,1.19605372958346,301.89372505078023,4.78421491833384,91096,1412,353,138.1521805000375
354,1.1967086000200242,301.9613291968894,4.786834400080097,91332,1416,354,138.4218885000446
355,1.1947367302152037,302.5365989491887,4.778946920860815,91612,1420,355,138.76299900002778
356,1.1933943062992785,302.5863441114742,4.773577225197114,91872,1424,356,139.08516350004356
