batches,device/batches_per_sec,device/items_per_sec,device/samples_per_sec,lengths,samples,step,time
101,6.361387736982216,1720.9501192129849,25.445550947928865,27992,404,101,16.65901230002055
102,6.3683246084419185,1720.2274391293313,25.473298433767674,28264,408,102,16.809557100001257
103,6.379530840445212,1721.1713818507287,25.518123361780848,28488,412,103,16.95035260001896
104,6.405505911451748,1722.427467128331,25.62202364580699,28764,416,104,17.09859979999601
105,6.4176356838288635,1729.8802471839108,25.670542735315454,29016,420,105,17.244897600001423
106,6.406652039884002,1727.4425867540294,25.62660815953601,29312,424,106,17.424707600002876
107,6.391273475195843,1726.9481798284278,25.56509390078337,29584,428,107,17.57715339999413
108,6.379443796876291,1733.1256290615752,25.517775187505165,29888,432,108,17.72881050000433
109,6.384744827546729,1739.2566113896683,25.538979310186917,30180,436,109,17.87895730001037
110,6.37008255627563,1732.1424485676837,25.48033022510252,30412,440,110,18.054057000001194
111,6.377217517983025,1730.438451410251,25.5088700719321,30620,444,111,18.200414199993247
112,6.375357665683499,1720.5659136938486,25.501430662733995,30880,448,112,18.36169270001119
113,6.370392371580068,1718.7058602507857,25.48156948632027,31092,452,113,18.518454400007613
114,6.391482892503945,1724.395996712289,25.56593157001578,31304,456,114,18.659592400013935
115,6.3917689460688605,1722.3860645692498,25.567075784275442,31608,460,115,18.8119915999996
116,6.382640218981348,1722.5313113430477,25.530560875925392,31840,464,116,18.991602399997646
117,6.351159716580819,1716.6277405387011,25.404638866323275,32132,468,117,19.176860800012946
118,6.335939257739845,1716.651624199065,25.34375703095938,32436,472,118,19.34716020000633
119,6.326540651449386,1716.1709865115354,25.306162605797542,32712,476,119,19.506619399995543
120,6.340072291058953,1727.6050046983498,25.360289164235812,33044,480,120,19.666226300003473
121,6.309012117353553,1709.3560177548115,25.23604846941421,33248,484,121,19.85137780001969
122,6.3073545285637636,1720.7492926089874,25.229418114255054,33568,488,122,20.004506800003583
123,6.273546926182405,1720.2321734731997,25.09418770472962,33864,492,123,20.19933490001131
124,6.285694406064738,1705.0908172533161,25.14277762425895,34116,496,124,20.356536200008122
125,6.256509882557988,1701.7706880557728,25.02603953023195,34368,500,125,20.530280800012406
126,6.232282907487092,1683.9882794924306,24.92913162994837,34576,504,126,20.711885099997744
127,6.193102451110174,1688.062782388316,24.772409804440695,34896,508,127,20.91311590000987
128,6.178981825120811,1672.6125495592335,24.715927300483244,35148,512,128,21.088371299993014
129,6.15682586426709,1668.1228606940795,24.62730345706836,35492,516,129,21.28646450000815
130,6.138619294225093,1663.1899949006597,24.55447717690037,35812,520,130,21.46136220000335
131,6.142548339212758,1665.7588230910026,24.570193356851032,36116,524,131,21.60840170001029
132,6.133011322704722,1669.6810417322652,24.53204529081889,36460,528,132,21.77297869999893
133,6.133553930981617,1674.8357468680415,24.53421572392647,36752,532,133,21.9266440999927
134,6.140524089209158,1668.2174831745372,24.562096356836634,36976,536,134,22.06644550000783
135,6.171447004433611,1661.0008794789892,24.685788017734446,37248,540,135,22.21618600000511
136,6.153396385970595,1669.2029543330846,24.61358554388238,37568,544,136,22.381055200006813
137,6.157953905449722,1674.9634622823244,24.63181562179889,37828,548,137,22.534978800016688
138,6.160805601033533,1680.7683525431894,24.643222404134132,38088,552,138,22.701871299999766
139,6.1674423337384345,1673.5165973344126,24.669769334953738,38348,556,139,22.8516765999957
140,6.166746251256081,1676.3481646271632,24.666985005024323,38644,560,140,23.001815499999793
141,6.1527527604197605,1676.562344022952,24.611011041679042,38904,564,141,23.155587500019465
142,6.185890347692125,1687.6118809785373,24.7435613907685,39196,568,142,23.316658600000665
143,6.184716842724422,1692.3404781071235,24.738867370897687,39516,572,143,23.481099800002994
144,6.197783672577017,1710.0823521069647,24.791134690308066,39836,576,144,23.63694349999423
145,6.192685902093859,1704.6315805600402,24.770743608375437,40040,580,145,23.782898800011026
146,6.189243261931256,1701.157719422248,24.756973047725022,40312,584,146,23.93691660001059
147,6.188875226499344,1697.5200621255344,24.755500905997376,40604,588,147,24.090886299993144
148,6.195519493864055,1691.7561393449196,24.78207797545622,40800,592,148,24.23472550002043
149,6.201606036259587,1694.9368987262937,24.80642414503835,41052,596,149,24.39497749999282
150,6.211509478327028,1683.4458341261823,24.846037913308113,41272,600,150,24.5475940000033
151,6.212026531525756,1686.6285913350746,24.848106126103023,41568,604,151,24.697482200019294
152,6.211008492859623,1686.3521834490698,24.844033971438492,41792,608,152,24.839570600015577
153,6.22067420249333,1681.867180298605,24.88269680997332,42012,612,153,24.97555950001697
154,6.196919981526068,1693.656171277492,24.78767992610427,42408,616,154,25.15205150001566
155,6.20999307014576,1690.6389297090702,24.83997228058304,42652,620,155,25.3152156000142
156,6.195742993488686,1686.7594190436546,24.782971973954744,42924,624,156,25.485809400008293
157,6.19880796668873,1681.521540678094,24.79523186675492,43180,628,157,25.633556100015994
158,6.185139424976309,1681.348104911927,24.740557699905235,43500,632,158,25.801171600003727
159,6.203544629432754,1691.4154336575837,24.814178517731015,43772,636,159,25.95276700000977
160,6.194028029131083,1702.9784818051828,24.77611211652433,44092,640,160,26.11125990000437
161,6.196079409253957,1709.1063121525813,24.78431763701583,44396,644,161,26.269919300015317
162,6.181980863115508,1709.2546272140594,24.727923452462033,44640,648,162,26.444716400001198
163,6.162627695142667,1717.4866082626174,24.650510780570666,44960,652,163,26.61074610002106
164,6.1624263409217885,1704.8541117864443,24.649705363687154,45164,656,164,26.76340510000591
165,6.18946028889685,1715.364708637127,24.7578411555874,45420,660,165,26.908286200021394
166,6.2084036165821095,1713.0125897181658,24.833614466328438,45652,664,166,27.06938890001038
167,6.217572504386386,1709.9593279410394,24.870290017545543,45912,668,167,27.2280494000006
168,6.214473740165564,1703.5267607735482,24.857894960662257,46144,672,168,27.39143829999375
169,6.199420635042016,1688.2667133469524,24.797682540168065,46388,676,169,27.570190700003877
170,6.221490021986245,1702.9106974465208,24.88596008794498,46660,680,170,27.727304600004572
171,6.203734934564311,1695.0123123254489,24.814939738257245,46956,684,171,27.90297450000071
172,6.182045442522805,1692.1141525533847,24.72818177009122,47276,688,172,28.125514100014698
173,6.123468444009948,1671.0820414959392,24.49387377603979,47488,692,173,28.358537099993555
174,6.079293289362326,1659.523000785928,24.317173157449304,47744,696,174,28.590428199997405
175,6.063901117715387,1658.2913260691057,24.25560447086155,47976,700,175,28.792491800006246
176,6.064824808245929,1660.0291903713141,24.259299232983714,48308,704,176,28.99249190001865
177,6.041149822149322,1649.1106126748844,24.164599288597287,48524,708,177,29.19941000000108
178,6.059838855786113,1643.3293615446096,24.239355423144453,48780,712,178,29.37248809999437
179,6.037718812316435,1629.444766817807,24.15087524926574,49036,716,179,29.57701010000892
180,6.008645140524862,1632.8799732903892,24.03458056209945,49432,720,180,29.76331830001436
181,5.993096222215461,1612.9990403791326,23.972384888861843,49648,724,181,29.949053000018466
182,5.973812876879855,1609.2720403023282,23.89525150751942,49952,728,182,30.12911060001352
183,5.9261044526132025,1595.9362113608943,23.70441781045281,50172,732,183,30.33494640002027
184,5.898535463454903,1584.6596089983743,23.59414185381961,50412,736,184,30.52333280001767
185,5.901876746218273,1574.476180133985,23.60750698487309,50640,740,185,30.683499000006123
186,5.887638952487482,1580.770980794394,23.550555809949927,50984,744,186,30.857500000012806
187,5.878449312103094,1594.6193521729456,23.513797248412377,51380,748,187,31.03740289999405
188,5.870460923663151,1585.743281338887,23.481843694652603,51584,752,188,31.198551000008592
189,5.868558939178704,1580.438852273514,23.474235756714815,51840,756,189,31.351395100005902
190,5.857835473620818,1581.8546732030748,23.43134189448327,52136,760,190,31.52045199999702
191,5.849011678773117,1574.6971850280604,23.396046715092467,52388,764,191,31.694142299995292
192,5.8508320575759445,1566.1125156564508,23.403328230303778,52632,768,192,31.855976999999257
193,5.853637930835738,1553.9616776390058,23.414551723342953,52844,772,193,32.007806300011
194,5.834569498012637,1555.091380490715,23.338277992050546,53100,776,194,32.181119100016076
195,5.832730617838247,1547.4591435081063,23.330922471352988,53312,780,195,32.33778460000758
196,5.808974505207555,1533.5692693747944,23.23589802083022,53540,784,196,32.52611010000692
197,5.799075982343809,1543.737696197809,23.196303929375237,53844,788,197,32.68434750000597
198,5.795039162628773,1538.8785629413387,23.18015665051509,54064,792,198,32.85048550000647
199,5.786956389253626,1537.6769834302493,23.147825557014503,54292,796,199,33.01491200001328
200,5.77915001795258,1524.7520700426726,23.11660007181032,54496,800,200,33.17623770001228
201,5.768883436268983,1531.4619538568763,23.075533745075933,54800,804,201,33.33341530000325
202,5.738960298807201,1536.6359004153157,22.955841195228803,55132,808,202,33.513691400003154
203,5.751439814279073,1523.5446691702525,23.005759257116292,55388,812,203,33.67165730000124
204,5.7510187959200865,1524.8415550325258,23.004075183680346,55644,816,204,33.83544510000502
205,5.752981981895455,1520.6657679491823,23.01192792758182,55876,820,205,34.00313140000799
206,5.722815545839971,1521.568182269452,22.891262183359885,56208,824,206,34.1957751000009
207,5.719780171799851,1522.161906944287,22.879120687199404,56540,828,207,34.36793440001202
208,5.699751248890171,1517.7623325616112,22.799004995560683,56820,832,208,34.54963340001996
209,5.690978056488053,1509.8513211090751,22.76391222595221,57092,836,209,34.72137919999659
210,5.687746193083274,1503.4222182207052,22.750984772333094,57348,840,210,34.88493100000778
211,5.693804419179396,1511.0659727960995,22.775217676717585,57644,844,211,35.05056170001626
212,5.69078717652387,1510.265233541151,22.76314870609548,57964,848,212,35.221154200000456
213,5.685643464802574,1516.790436161209,22.742573859210296,58236,852,213,35.38160290001542
214,5.655797904446563,1511.598558298616,22.62319161778625,58516,856,214,35.57196210001712
215,5.638319436535092,1509.6887960681715,22.553277746140367,58772,860,215,35.759921699995175
216,5.64178629315969,1505.0904168200707,22.56714517263876,58984,864,216,35.91324190000887
217,5.64410126567649,1512.6191392012993,22.57640506270596,59276,868,217,36.07306850000168
218,5.648306837605174,1516.9738363853899,22.593227350420698,59548,872,218,36.24535680000554
219,5.645255139437276,1509.2416801352717,22.581020557749103,59760,876,219,36.40716030000476
220,5.6391356659620895,1507.1453200293781,22.556542663848358,60052,880,220,36.5922494000115
221,5.671299118830171,1507.8711208187647,22.685196475320684,60304,884,221,36.765509799995925
222,5.714948381706449,1526.9409023122619,22.859793526825797,60580,888,222,36.9325428000011
223,5.755193833390338,1540.0428886411046,23.020775333561353,60856,892,223,37.1044768000138
224,5.767313658028096,1556.4684859951742,23.069254632112383,61200,896,224,37.288648400019156
225,5.778320216618848,1550.004916882411,23.113280866475392,61452,900,225,37.47246499999892
226,5.810771973512408,1559.6586325639837,23.243087894049633,61676,904,226,37.63202449999517
227,5.823001941458967,1560.0891732137413,23.29200776583587,61908,908,227,37.78739169999608
228,5.791856812439606,1544.1799468920615,23.167427249758425,62100,912,228,38.03716400000849
229,5.722062380769129,1519.4995040524063,22.888249523076517,62444,916,229,38.32666429999517
230,5.678099369119796,1504.1169349219376,22.712397476479183,62628,920,230,38.57870119999279
231,5.687149554793825,1502.8002537851112,22.7485982191753,62900,924,231,38.74502610001946
232,5.715231876755029,1523.2842512330749,22.860927507020115,63232,928,232,38.9085268000199
233,5.727561701372592,1534.0514238533447,22.910246805490367,63536,932,233,39.078456699993694
234,5.731822752384184,1532.8531703518845,22.927291009536734,63744,936,234,39.23226300001261
235,5.726612790925989,1528.6550062308556,22.906451163703956,64064,940,235,39.41404150001472
236,5.725008605323634,1513.7390100116938,22.900034421294535,64336,944,236,39.59634200000437
237,5.722722174673057,1524.813483929213,22.89088869869223,64640,948,237,39.760909700009506
238,5.699389338344399,1534.8804430365853,22.797557353377595,65036,952,238,39.94880740001099
239,5.667913785052996,1516.224773356626,22.671655140211985,65244,956,239,40.165608200011775
240,5.660190923079757,1519.2414493947952,22.640763692319027,65540,960,240,40.35109410001314
241,5.640802730424572,1531.5355005218064,22.56321092169829,65936,964,241,40.5426839000138
242,5.629795127729981,1534.0617254173615,22.519180510919924,66196,968,242,40.71149780001724
243,5.626610330132327,1535.9497913438777,22.50644132052931,66476,972,243,40.889737100020284
244,5.623271410671555,1548.809611396394,22.49308564268622,66808,976,244,41.05157350000809
245,5.631689678724681,1554.3463513280117,22.526758714898723,67064,980,245,41.22687360001146
246,5.635522987809231,1550.3438750136413,22.542091951236923,67324,984,246,41.379192699998384
247,5.628375115447032,1556.647746215065,22.513500461788126,67616,988,247,41.55637289999868
248,5.632662166381677,1561.0520861114935,22.53064866552671,67872,992,248,41.71417330001714
249,5.616051638336966,1578.454350268912,22.464206553347864,68268,996,249,41.90122870000778
250,5.615647053872231,1576.965376760855,22.462588215488925,68560,1000,250,42.05903490001219
251,5.625755480113361,1570.6190809785874,22.503021920453445,68812,1004,251,42.223632700013695
252,5.600168325055816,1572.1615403973024,22.400673300223264,69144,1008,252,42.421394300006796
253,5.589535303944586,1574.6519456255319,22.358141215778343,69448,1012,253,42.601826800004346
254,5.60397683813827,1577.3479296245516,22.41590735255308,69668,1016,254,42.74692200002028
255,5.63168301192067,1574.1128679850099,22.52673204768268,69904,1020,255,42.89654889999656
256,5.639432069141366,1571.6751905345814,22.557728276565463,70196,1024,256,43.05675260000862
257,5.66512498190704,1575.5984337434518,22.66049992762816,70448,1028,257,43.199045400018804
258,5.679255667935272,1577.6740439170392,22.717022671741088,70704,1032,258,43.34927040000912
259,5.6638869619547965,1589.587214302089,22.655547847819186,71100,1036,259,43.536233599996194
260,5.679333670913086,1584.649998953545,22.717334683652343,71316,1040,260,43.678334399999585
261,5.67333843548225,1584.3665949212061,22.693353741929,71648,1044,261,43.858044199994765
262,5.678535048285449,1591.3804751644036,22.714140193141795,71968,1048,262,44.01058900001226
263,5.707926119399407,1591.2300161427736,22.83170447759763,72176,1052,263,44.15651610001805
264,5.719984686780996,1597.3932745696152,22.879938747123983,72456,1056,264,44.32637819999945
265,5.721662889458935,1603.4668326132673,22.88665155783574,72716,1060,265,44.47718580000219
266,5.714436255521944,1604.7069974690194,22.857745022087776,73036,1064,266,44.647842600010335
267,5.719274789413776,1611.6682916780696,22.877099157655103,73356,1068,267,44.81287660001544
268,5.723004703600539,1619.7271271333118,22.892018814402157,73628,1072,268,44.969096300017554
269,5.7515502599512836,1618.885330311186,23.006201039805134,73844,1076,269,45.111691600002814
270,5.770628040282129,1620.4865680465734,23.082512161128516,74064,1080,270,45.25678660001722
271,5.774736803994616,1623.5260043230576,23.098947215978463,74356,1084,271,45.41777800000273
272,5.78555757638216,1623.734444702193,23.14223030552864,74608,1088,272,45.57384200001252
273,5.807076429863763,1621.2409298068628,23.22830571945505,74880,1092,273,45.72662930001388
274,5.8220441817300514,1625.4196817564716,23.288176726920206,75132,1096,274,45.888752900005784
275,5.809825120936788,1628.173848177632,23.23930048374715,75408,1100,275,46.06601330000558
276,5.809397440152315,1635.1675407057292,23.23758976060926,75700,1104,276,46.22200140001951
277,5.882115467544518,1663.3182024142216,23.528461870178074,75956,1108,277,46.3675002999953
278,5.957332949204063,1678.7521094410145,23.829331796816252,76252,1112,278,46.551821500004735
279,6.019820492386507,1711.1032615910055,24.079281969546027,76556,1116,279,46.71847880000132
280,6.027492055524079,1713.77590444003,24.109968222096317,76832,1120,280,46.87444370001322
281,6.036188650962241,1701.958824524374,24.144754603848963,77048,1124,281,47.0262320000038
282,6.0462711257616295,1692.9559152132563,24.185084503046518,77256,1128,282,47.182625200017355
283,6.0381361284356,1695.114297607349,24.1525445137424,77500,1132,283,47.34734999999637
284,6.01920975516244,1684.3960033221915,24.07683902064976,77776,1136,284,47.554644999996526
285,6.03924751666747,1687.538306085939,24.15699006666988,78028,1140,285,47.70993559999624
286,6.04844595366095,1686.1586066736445,24.1937838146438,78300,1144,286,47.86216419999255
287,6.083417182066587,1673.5604819236244,24.33366872826635,78516,1148,287,48.00349090000964
288,6.117895211823672,1686.0419783768748,24.47158084729469,78748,1152,288,48.174898700002814
289,6.1249634033546725,1700.4898395762646,24.49985361341869,79144,1156,289,48.351141899998765
290,6.109204956057659,1696.1147800450692,24.436819824230636,79540,1160,290,48.563367499999
291,6.110217017327912,1697.892140978303,24.440868069311648,79812,1164,291,48.730852900014725
292,6.119558717892275,1706.9822154316657,24.4782348715691,80144,1168,292,48.89685039999313
293,6.107885019040065,1691.2608967007268,24.43154007616026,80376,1172,293,49.07399040000746
294,6.120906337844905,1699.8631315386422,24.48362535137962,80672,1176,294,49.23222400000668
295,6.096137683719108,1701.9421125158651,24.38455073487643,81004,1180,295,49.4170689000166
296,6.088983510301379,1693.980065559763,24.355934041205515,81248,1184,296,49.603693100012606
297,6.089563081676244,1688.673125588098,24.358252326704974,81460,1188,297,49.76072760001989
298,6.107685322886937,1674.7522448634465,24.430741291547747,81704,1192,298,49.923907899996266
299,6.084220814212564,1671.7948784195503,24.336883256850257,82024,1196,299,50.112654500000644
300,6.064147042457133,1662.8138706623274,24.256588169828532,82248,1200,300,50.303911700000754
301,6.067323266615413,1652.2930953003279,24.269293066461653,82488,1204,301,50.49744330000249
302,6.058169679803672,1646.8330639792841,24.23267871921469,82768,1208,302,50.69007830001647
303,6.033674008531935,1652.4878611122156,24.13469603412774,83088,1212,303,50.86801040000864
304,5.9867395429625265,1644.0319855123216,23.946958171850106,83360,1216,304,51.081304499995895
305,5.970666553890601,1633.7693296850039,23.882666215562406,83604,1220,305,51.26354149999679
306,5.928293802089197,1627.0141847039902,23.713175208356787,83896,1224,306,51.464492700004485
307,5.897614168332994,1623.4085694382738,23.590456673331975,84192,1228,307,51.657714900007704
308,5.91385497460022,1615.327244490803,23.65541989840088,84484,1232,308,51.821861200005515
309,5.90214688544124,1613.574687293283,23.60858754176496,84712,1236,309,51.98039820001577
310,5.928082511250334,1609.5348924423356,23.712330045001337,84952,1240,310,52.123786100011785
311,5.916175496318249,1592.7793295393947,23.664701985272995,85160,1244,311,52.292966700013494
312,5.896606873402977,1595.212667629181,23.586427493611907,85432,1248,312,52.466379899997264
313,5.904179267272476,1593.8874152547003,23.616717069089905,85684,1252,313,52.6255841999955
314,5.899652734403416,1599.8895007092367,23.598610937613664,86004,1256,314,52.7827593999973
315,5.920639792549792,1597.3644501532294,23.682559170199166,86256,1260,315,52.923975200013956
316,5.9304608682316555,1597.109420758876,23.721843472926622,86552,1264,316,53.075303599995095
317,5.939828950868558,1597.6927667846448,23.759315803474234,86808,1268,317,53.21849210001528
318,5.912122429377336,1591.6881446601185,23.648489717509342,87036,1272,318,53.39974730001995
319,5.910900033808599,1595.701747902452,23.643600135234397,87292,1276,319,53.54655630001798
320,5.8990914183156615,1588.661435838642,23.596365673262646,87552,1280,320,53.724141900020186
321,5.9008138462618085,1595.3873843933968,23.603255385047234,87856,1284,321,53.877781300019706
322,5.913477068884569,1592.052846790311,23.653908275538274,88072,1288,322,54.012786400009645
323,5.921560710702681,1596.646124689874,23.686242842810724,88344,1292,323,54.16359840001678
324,5.950160123048757,1599.014459189919,23.80064049219503,88576,1296,324,54.30108580001979
325,5.92292805582135,1585.410701635772,23.6917122232854,88816,1300,325,54.49493660000735
326,5.883752186438849,1579.2471174702805,23.535008745755395,89108,1304,326,54.69551930000307
327,5.866536884500468,1577.4997957179219,23.466147538001874,89428,1308,327,54.90427900000941
328,5.857432484129277,1573.617167777098,23.42972993651711,89720,1312,328,55.083918799995445
329,5.845022682870249,1573.6232496413127,23.380090731480998,90024,1316,329,55.25764470000286
330,5.839973174260305,1586.0890408786968,23.35989269704122,90356,1320,330,55.416681500006234
331,5.825717940977192,1604.5691700291466,23.30287176390877,90752,1324,331,55.593605700007174
332,5.83154776893054,1604.7467370665183,23.32619107572216,90984,1328,332,55.74992200001725
333,5.878915645750291,1612.5025771200796,23.515662583001163,91216,1332,333,55.88951540002017
334,5.8754799697582785,1616.8361614738901,23.501919879033114,91512,1336,334,56.04967979999492
335,5.860848341766069,1615.2019593307957,23.443393367064274,91804,1340,335,56.222728599997936
336,5.851083151322106,1620.152983615068,23.404332605288424,92084,1344,336,56.37800870000501
337,5.860636013195195,1628.060763502306,23.44254405278078,92360,1348,337,56.53576600001543
338,5.863557739736283,1608.7687806737672,23.454230958945132,92588,1352,338,56.707843100011814
339,5.888861936315319,1609.4620214517297,23.555447745261276,92932,1356,339,56.884160300018266
340,5.883118099655546,1622.7800864274357,23.532472398622183,93328,1360,340,57.059769500017865
341,5.9022747125726625,1616.9823620729678,23.60909885029065,93568,1364,341,57.19873440000811
342,5.917861459753625,1631.8804906977753,23.6714458390145,93888,1368,342,57.3540084999986
343,5.929323647982697,1629.7169569598154,23.717294591930788,94140,1372,343,57.496235700004036
344,5.906758134145141,1631.2296136990215,23.627032536580565,94536,1376,344,57.712651500012726
345,5.941896594218927,1638.0232488716176,23.76758637687571,94756,1380,345,57.850218300009146
346,5.946433724072409,1652.3804405504065,23.785734896289636,95076,1384,346,58.00096070001018
347,5.964904570946205,1654.5914883326695,23.85961828378482,95296,1388,347,58.13862440001685
348,5.988578534125011,1661.1583558332072,23.954314136500045,95616,1392,348,58.29489670001203
349,6.027464251557933,1672.9288534936304,24.10985700623173,95848,1396,349,58.43336680001812
350,6.017454991330185,1689.308384913021,24.06981996532074,96244,1400,350,58.640420700015966
351,6.041149524246368,1693.0013319785944,24.164598096985472,96500,1404,351,58.801117399998475
352,6.0560808161916135,1691.7476369802207,24.224323264766454,96776,1408,352,58.95905170001788
353,6.113092993861797,1705.6777022873162,24.45237197544719,97032,1412,353,59.09688680002
